timestamp (swe),latitude truck,longitude truck,heading truck,latitude trailer,longitude trailer,heading trailer,angle sensor,roadWheelAngle,steeringWheelAngle,heading diff,truck_sensor_x,truck_sensor_y,trailer_sensor_x,trailer_sensor_y,normalized heading trailer,normalized heading truck,kingpin_y,kingpin_x,trailer_y,trailer_x,trailer_COG_y,trailer_COG_x
2024-10-02 11:21:49.699591,57.77151805829658,12.743487270362175,-17.682895628279688,57.77143173375023,12.74355055104635,-23.00262254478649,2.3534400525854835,0.492133642,10.025414063,5.319726916506802,107.03764569765276,105.78556693512697,101.68051858418396,96.92310340629176,27.15313321273746,32.47286012924426,103.76081687275833,105.74908557684418,96.7896349104098,101.61206304673806,92.02961497708195,104.01487862821482
2024-10-02 11:21:49.732924,57.77151794579961,12.743487440879434,-17.56541540703662,57.7714316121681,12.743550646289933,-23.004694742145332,2.4852900525854693,0.492133642,10.025414063,5.439279335108711,107.03455890358254,105.76975181071984,101.67378154681845,96.91008661765292,27.151061015378616,32.590340350487324,103.74764808788183,105.74184991309603,96.77661564604965,101.60533083652793,92.01638347393217,104.00776525240272
2024-10-02 11:21:49.766258,57.77151784936863,12.743487586223432,-17.464020975891916,57.77143150659214,12.743550729142365,-23.00547778446568,2.57319005258546,0.492133642,10.025414063,5.541456808573763,107.03188157634527,105.7562328740444,101.66793706976657,96.89877672158501,27.15027797305827,32.691734781632036,103.73641998035312,105.73559616237254,96.76530481450116,101.59948818358572,92.0051316675622,104.0015577124576
2024-10-02 11:21:49.799591,57.771517737684796,12.7434877549827,-17.34326057127143,57.77143138138105,12.7435508276559,-23.008079967784987,2.683040052585511,0.492133642,10.025414063,5.664819396513558,107.0287970238669,105.7405561137542,101.66101526060784,96.88535186001897,27.147675789738962,32.81249518625252,103.72347984186173,105.72825739995365,96.75187684435252,101.59257243634669,91.99211277831182,103.99437251867121
2024-10-02 11:21:49.832924,57.77151762607326,12.7434879239502,-17.2214688426196,57.77143125465107,12.743550927457266,-23.010424320096984,2.814890052585497,0.492133642,10.025414063,5.7889554774773835,107.02572659382587,105.72487497084633,101.65401302970399,96.87175989886457,27.145331437426965,32.93428691490435,103.7105677676355,105.72090227956248,96.73828208285764,101.58557566685285,91.97912976212638,103.98715575400044
2024-10-02 11:21:49.866258,57.77151752936714,12.7434880700823,-17.11329441089895,57.77143114417523,12.743551014446199,-23.012104996296,2.9027900525854875,0.492133642,10.025414063,5.898810585397051,107.02305588892716,105.71130037071973,101.64790842909669,96.85991177019723,27.14365076122795,33.042461346625004,103.69946026439293,105.7144308904746,96.72643194675175,101.57947498162427,91.96797140377383,103.9807835545066
2024-10-02 11:21:49.899591,57.7715174144676,12.74348824393675,-16.98680920297594,57.77143101339648,12.743551116981726,-23.014267911972247,3.034590052585486,0.492133642,10.025414063,6.027458708996306,107.019891541134,105.69516142408092,101.64066513948964,96.8459063657792,27.1414878455517,33.16894655454801,103.68621511641693,105.70682843034184,96.71242395906619,101.57223673092932,91.95466081302034,103.97330874681356
2024-10-02 11:21:49.932924,57.77151729580356,12.7434884244734,-16.856494727121582,57.771430881233236,12.743551220723667,-23.017643588315337,3.1663900525854842,0.492133642,10.025414063,6.161148861193755,107.01666118253733,105.67844857487884,101.63334978700722,96.83174715832791,27.13811216920861,33.29926103040236,103.67249391337205,105.69903229093728,96.69826072027283,101.56492924290411,91.94083748264315,103.96571184032528
2024-10-02 11:21:49.966258,57.77151719110663,12.743488582991498,-16.74367933726026,57.77143076648309,12.743551310473833,-23.019973616682325,3.2542900525854748,0.492133642,10.025414063,6.276294279422064,107.01378168128625,105.66373806791384,101.6269859166137,96.81946828776127,27.135782140841624,33.41207642026369,103.66038170452094,105.69220562170693,96.6859790673811,101.55857080101565,91.92865478822331,103.959022693223
2024-10-02 11:21:49.999591,57.77151706666665,12.74348877035915,-16.610247016070943,57.7714306300334,12.74355141763535,-23.023693067702244,3.408140052585509,0.492133642,10.025414063,6.4134460516313005,107.01031935635673,105.64630127685948,101.61943540282647,96.80484734149971,27.132062689821705,33.545508741453006,103.64602807362846,105.68408140167591,96.67135368011957,101.55102895304779,91.91418865199806,103.95111800728277
